2025-09-03 08:19:15.257	    7f9ebe6af7c0	INFO	logging	contrib/epee/src/mlog.cpp:274	New log categories: *:WARNING,net:FATAL,net.http:FATAL,net.ssl:FATAL,net.p2p:FATAL,net.cn:FATAL,daemon.rpc:FATAL,global:INFO,verify:FATAL,serialization:FATAL,daemon.rpc.payment:ERROR,stacktrace:INFO,logging:INFO,msgwriter:INFO
2025-09-03 10:52:48.070	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:16011	!r. THROW EXCEPTION: tools::error::no_connection_to_daemon
2025-09-03 10:52:54.164	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:16011	!r. THROW EXCEPTION: tools::error::no_connection_to_daemon
2025-09-03 10:52:54.198	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:16011	!r. THROW EXCEPTION: tools::error::no_connection_to_daemon
2025-09-03 10:52:54.226	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:16011	!r. THROW EXCEPTION: tools::error::no_connection_to_daemon
2025-09-03 10:52:54.226	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:4241	pull_blocks failed, try_count=3
2025-09-03 10:52:54.226	[RPC0]	ERROR	wallet.rpc	src/wallet/wallet_rpc_server.cpp:211	Exception at while refreshing, what=no connection to daemon
2025-09-03 10:53:24.725	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:16011	!r. THROW EXCEPTION: tools::error::no_connection_to_daemon
2025-09-03 10:53:29.761	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:16011	!r. THROW EXCEPTION: tools::error::no_connection_to_daemon
2025-09-03 10:53:29.791	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:16011	!r. THROW EXCEPTION: tools::error::no_connection_to_daemon
2025-09-03 10:53:29.822	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:16011	!r. THROW EXCEPTION: tools::error::no_connection_to_daemon
2025-09-03 10:53:29.822	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:4241	pull_blocks failed, try_count=3
2025-09-03 10:53:29.822	[RPC0]	ERROR	wallet.rpc	src/wallet/wallet_rpc_server.cpp:211	Exception at while refreshing, what=no connection to daemon
2025-09-03 10:53:58.152	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:16011	!r. THROW EXCEPTION: tools::error::no_connection_to_daemon
2025-09-03 10:53:58.183	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:16011	!r. THROW EXCEPTION: tools::error::no_connection_to_daemon
2025-09-03 10:53:58.293	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:16011	!r. THROW EXCEPTION: tools::error::no_connection_to_daemon
2025-09-03 10:53:58.324	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:16011	!r. THROW EXCEPTION: tools::error::no_connection_to_daemon
2025-09-03 10:53:58.324	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:4241	pull_blocks failed, try_count=3
2025-09-03 10:53:58.325	[RPC0]	ERROR	wallet.rpc	src/wallet/wallet_rpc_server.cpp:211	Exception at while refreshing, what=no connection to daemon
2025-09-03 10:54:27.536	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:16011	!r. THROW EXCEPTION: tools::error::no_connection_to_daemon
2025-09-03 10:54:27.606	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:16011	!r. THROW EXCEPTION: tools::error::no_connection_to_daemon
2025-09-03 10:54:27.641	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:16011	!r. THROW EXCEPTION: tools::error::no_connection_to_daemon
2025-09-03 10:54:27.673	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:16011	!r. THROW EXCEPTION: tools::error::no_connection_to_daemon
2025-09-03 10:54:27.673	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:4241	pull_blocks failed, try_count=3
2025-09-03 10:54:27.673	[RPC0]	ERROR	wallet.rpc	src/wallet/wallet_rpc_server.cpp:211	Exception at while refreshing, what=no connection to daemon
2025-09-03 10:54:57.301	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:16011	!r. THROW EXCEPTION: tools::error::no_connection_to_daemon
2025-09-03 10:54:57.337	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:16011	!r. THROW EXCEPTION: tools::error::no_connection_to_daemon
2025-09-03 10:54:57.368	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:16011	!r. THROW EXCEPTION: tools::error::no_connection_to_daemon
2025-09-03 10:54:57.401	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:16011	!r. THROW EXCEPTION: tools::error::no_connection_to_daemon
2025-09-03 10:54:57.401	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:4241	pull_blocks failed, try_count=3
2025-09-03 10:54:57.401	[RPC0]	ERROR	wallet.rpc	src/wallet/wallet_rpc_server.cpp:211	Exception at while refreshing, what=no connection to daemon
2025-09-03 10:55:24.007	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:16011	!r. THROW EXCEPTION: tools::error::no_connection_to_daemon
2025-09-03 10:55:24.038	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:16011	!r. THROW EXCEPTION: tools::error::no_connection_to_daemon
2025-09-03 10:55:24.072	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:16011	!r. THROW EXCEPTION: tools::error::no_connection_to_daemon
2025-09-03 10:55:24.108	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:16011	!r. THROW EXCEPTION: tools::error::no_connection_to_daemon
2025-09-03 10:55:24.108	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:4241	pull_blocks failed, try_count=3
2025-09-03 10:55:24.108	[RPC0]	ERROR	wallet.rpc	src/wallet/wallet_rpc_server.cpp:211	Exception at while refreshing, what=no connection to daemon
2025-09-03 10:55:52.600	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:16011	!r. THROW EXCEPTION: tools::error::no_connection_to_daemon
2025-09-03 10:55:52.643	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:16011	!r. THROW EXCEPTION: tools::error::no_connection_to_daemon
2025-09-03 10:55:52.673	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:16011	!r. THROW EXCEPTION: tools::error::no_connection_to_daemon
2025-09-03 10:55:52.706	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:16011	!r. THROW EXCEPTION: tools::error::no_connection_to_daemon
2025-09-03 10:55:52.706	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:4241	pull_blocks failed, try_count=3
2025-09-03 10:55:52.706	[RPC0]	ERROR	wallet.rpc	src/wallet/wallet_rpc_server.cpp:211	Exception at while refreshing, what=no connection to daemon
2025-09-03 10:56:19.674	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:16011	!r. THROW EXCEPTION: tools::error::no_connection_to_daemon
2025-09-03 10:56:19.705	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:16011	!r. THROW EXCEPTION: tools::error::no_connection_to_daemon
2025-09-03 10:56:19.737	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:16011	!r. THROW EXCEPTION: tools::error::no_connection_to_daemon
2025-09-03 10:56:19.769	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:16011	!r. THROW EXCEPTION: tools::error::no_connection_to_daemon
2025-09-03 10:56:19.769	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:4241	pull_blocks failed, try_count=3
2025-09-03 10:56:19.769	[RPC0]	ERROR	wallet.rpc	src/wallet/wallet_rpc_server.cpp:211	Exception at while refreshing, what=no connection to daemon
2025-09-03 10:56:45.954	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:16011	!r. THROW EXCEPTION: tools::error::no_connection_to_daemon
2025-09-03 10:56:45.987	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:16011	!r. THROW EXCEPTION: tools::error::no_connection_to_daemon
2025-09-03 10:56:46.025	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:16011	!r. THROW EXCEPTION: tools::error::no_connection_to_daemon
2025-09-03 10:56:46.059	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:16011	!r. THROW EXCEPTION: tools::error::no_connection_to_daemon
2025-09-03 10:56:46.060	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:4241	pull_blocks failed, try_count=3
2025-09-03 10:56:46.060	[RPC0]	ERROR	wallet.rpc	src/wallet/wallet_rpc_server.cpp:211	Exception at while refreshing, what=no connection to daemon
2025-09-03 10:57:14.597	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:16011	!r. THROW EXCEPTION: tools::error::no_connection_to_daemon
2025-09-03 10:57:16.996	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:16011	!r. THROW EXCEPTION: tools::error::no_connection_to_daemon
2025-09-03 10:57:17.030	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:16011	!r. THROW EXCEPTION: tools::error::no_connection_to_daemon
2025-09-03 10:57:17.061	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:16011	!r. THROW EXCEPTION: tools::error::no_connection_to_daemon
2025-09-03 10:57:17.061	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:4241	pull_blocks failed, try_count=3
2025-09-03 10:57:17.061	[RPC0]	ERROR	wallet.rpc	src/wallet/wallet_rpc_server.cpp:211	Exception at while refreshing, what=no connection to daemon
2025-09-03 10:57:43.940	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:16011	!r. THROW EXCEPTION: tools::error::no_connection_to_daemon
2025-09-03 10:57:43.965	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:16011	!r. THROW EXCEPTION: tools::error::no_connection_to_daemon
2025-09-03 10:57:43.987	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:16011	!r. THROW EXCEPTION: tools::error::no_connection_to_daemon
2025-09-03 10:57:44.014	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:16011	!r. THROW EXCEPTION: tools::error::no_connection_to_daemon
2025-09-03 10:57:44.014	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:4241	pull_blocks failed, try_count=3
2025-09-03 10:57:44.014	[RPC0]	ERROR	wallet.rpc	src/wallet/wallet_rpc_server.cpp:211	Exception at while refreshing, what=no connection to daemon
2025-09-03 10:58:09.000	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:16011	!r. THROW EXCEPTION: tools::error::no_connection_to_daemon
2025-09-03 10:58:09.040	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:16011	!r. THROW EXCEPTION: tools::error::no_connection_to_daemon
2025-09-03 10:58:09.073	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:16011	!r. THROW EXCEPTION: tools::error::no_connection_to_daemon
2025-09-03 10:58:09.180	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:16011	!r. THROW EXCEPTION: tools::error::no_connection_to_daemon
2025-09-03 10:58:09.180	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:4241	pull_blocks failed, try_count=3
2025-09-03 10:58:09.180	[RPC0]	ERROR	wallet.rpc	src/wallet/wallet_rpc_server.cpp:211	Exception at while refreshing, what=no connection to daemon
2025-09-03 10:58:37.575	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:16011	!r. THROW EXCEPTION: tools::error::no_connection_to_daemon
2025-09-03 10:58:37.621	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:16011	!r. THROW EXCEPTION: tools::error::no_connection_to_daemon
2025-09-03 10:58:37.662	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:16011	!r. THROW EXCEPTION: tools::error::no_connection_to_daemon
2025-09-03 10:58:37.690	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:16011	!r. THROW EXCEPTION: tools::error::no_connection_to_daemon
2025-09-03 10:58:37.690	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:4241	pull_blocks failed, try_count=3
2025-09-03 10:58:37.690	[RPC0]	ERROR	wallet.rpc	src/wallet/wallet_rpc_server.cpp:211	Exception at while refreshing, what=no connection to daemon
2025-09-03 10:59:05.424	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:16011	!r. THROW EXCEPTION: tools::error::no_connection_to_daemon
2025-09-03 10:59:05.457	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:16011	!r. THROW EXCEPTION: tools::error::no_connection_to_daemon
2025-09-03 10:59:05.490	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:16011	!r. THROW EXCEPTION: tools::error::no_connection_to_daemon
2025-09-03 10:59:05.523	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:16011	!r. THROW EXCEPTION: tools::error::no_connection_to_daemon
2025-09-03 10:59:05.524	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:4241	pull_blocks failed, try_count=3
2025-09-03 10:59:05.524	[RPC0]	ERROR	wallet.rpc	src/wallet/wallet_rpc_server.cpp:211	Exception at while refreshing, what=no connection to daemon
2025-09-03 10:59:30.948	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:16011	!r. THROW EXCEPTION: tools::error::no_connection_to_daemon
2025-09-03 10:59:31.125	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:16011	!r. THROW EXCEPTION: tools::error::no_connection_to_daemon
2025-09-03 10:59:31.156	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:16011	!r. THROW EXCEPTION: tools::error::no_connection_to_daemon
2025-09-03 10:59:31.186	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:16011	!r. THROW EXCEPTION: tools::error::no_connection_to_daemon
2025-09-03 10:59:31.186	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:4241	pull_blocks failed, try_count=3
2025-09-03 10:59:31.186	[RPC0]	ERROR	wallet.rpc	src/wallet/wallet_rpc_server.cpp:211	Exception at while refreshing, what=no connection to daemon
2025-09-03 10:59:57.032	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:16011	!r. THROW EXCEPTION: tools::error::no_connection_to_daemon
2025-09-03 10:59:57.061	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:16011	!r. THROW EXCEPTION: tools::error::no_connection_to_daemon
2025-09-03 10:59:57.093	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:16011	!r. THROW EXCEPTION: tools::error::no_connection_to_daemon
2025-09-03 10:59:57.127	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:16011	!r. THROW EXCEPTION: tools::error::no_connection_to_daemon
2025-09-03 10:59:57.128	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:4241	pull_blocks failed, try_count=3
2025-09-03 10:59:57.128	[RPC0]	ERROR	wallet.rpc	src/wallet/wallet_rpc_server.cpp:211	Exception at while refreshing, what=no connection to daemon
2025-09-03 11:00:25.599	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:16011	!r. THROW EXCEPTION: tools::error::no_connection_to_daemon
2025-09-03 11:00:28.311	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:16011	!r. THROW EXCEPTION: tools::error::no_connection_to_daemon
2025-09-03 11:00:28.390	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:16011	!r. THROW EXCEPTION: tools::error::no_connection_to_daemon
2025-09-03 11:00:28.452	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:16011	!r. THROW EXCEPTION: tools::error::no_connection_to_daemon
2025-09-03 11:00:28.452	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:4241	pull_blocks failed, try_count=3
2025-09-03 11:00:28.452	[RPC0]	ERROR	wallet.rpc	src/wallet/wallet_rpc_server.cpp:211	Exception at while refreshing, what=no connection to daemon
2025-09-03 11:00:57.653	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:16011	!r. THROW EXCEPTION: tools::error::no_connection_to_daemon
2025-09-03 11:00:57.684	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:16011	!r. THROW EXCEPTION: tools::error::no_connection_to_daemon
2025-09-03 11:00:57.720	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:16011	!r. THROW EXCEPTION: tools::error::no_connection_to_daemon
2025-09-03 11:00:57.754	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:16011	!r. THROW EXCEPTION: tools::error::no_connection_to_daemon
2025-09-03 11:00:57.754	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:4241	pull_blocks failed, try_count=3
2025-09-03 11:00:57.754	[RPC0]	ERROR	wallet.rpc	src/wallet/wallet_rpc_server.cpp:211	Exception at while refreshing, what=no connection to daemon
2025-09-03 11:01:24.275	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:16011	!r. THROW EXCEPTION: tools::error::no_connection_to_daemon
2025-09-03 11:01:24.311	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:16011	!r. THROW EXCEPTION: tools::error::no_connection_to_daemon
2025-09-03 11:01:24.344	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:16011	!r. THROW EXCEPTION: tools::error::no_connection_to_daemon
2025-09-03 11:01:24.376	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:16011	!r. THROW EXCEPTION: tools::error::no_connection_to_daemon
2025-09-03 11:01:24.376	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:4241	pull_blocks failed, try_count=3
2025-09-03 11:01:24.376	[RPC0]	ERROR	wallet.rpc	src/wallet/wallet_rpc_server.cpp:211	Exception at while refreshing, what=no connection to daemon
2025-09-03 11:01:52.718	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:16011	!r. THROW EXCEPTION: tools::error::no_connection_to_daemon
2025-09-03 11:01:52.751	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:16011	!r. THROW EXCEPTION: tools::error::no_connection_to_daemon
2025-09-03 11:01:52.785	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:16011	!r. THROW EXCEPTION: tools::error::no_connection_to_daemon
2025-09-03 11:01:52.814	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:16011	!r. THROW EXCEPTION: tools::error::no_connection_to_daemon
2025-09-03 11:01:52.814	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:4241	pull_blocks failed, try_count=3
2025-09-03 11:01:52.814	[RPC0]	ERROR	wallet.rpc	src/wallet/wallet_rpc_server.cpp:211	Exception at while refreshing, what=no connection to daemon
2025-09-03 11:02:20.602	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:16011	!r. THROW EXCEPTION: tools::error::no_connection_to_daemon
2025-09-03 11:02:20.642	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:16011	!r. THROW EXCEPTION: tools::error::no_connection_to_daemon
2025-09-03 11:02:20.679	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:16011	!r. THROW EXCEPTION: tools::error::no_connection_to_daemon
2025-09-03 11:02:20.726	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:16011	!r. THROW EXCEPTION: tools::error::no_connection_to_daemon
2025-09-03 11:02:20.726	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:4241	pull_blocks failed, try_count=3
2025-09-03 11:02:20.726	[RPC0]	ERROR	wallet.rpc	src/wallet/wallet_rpc_server.cpp:211	Exception at while refreshing, what=no connection to daemon
2025-09-03 11:02:46.917	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:16011	!r. THROW EXCEPTION: tools::error::no_connection_to_daemon
2025-09-03 11:02:46.945	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:16011	!r. THROW EXCEPTION: tools::error::no_connection_to_daemon
2025-09-03 11:02:46.971	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:16011	!r. THROW EXCEPTION: tools::error::no_connection_to_daemon
2025-09-03 11:02:46.999	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:16011	!r. THROW EXCEPTION: tools::error::no_connection_to_daemon
2025-09-03 11:02:46.999	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:4241	pull_blocks failed, try_count=3
2025-09-03 11:02:46.999	[RPC0]	ERROR	wallet.rpc	src/wallet/wallet_rpc_server.cpp:211	Exception at while refreshing, what=no connection to daemon
2025-09-03 11:03:14.149	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:16011	!r. THROW EXCEPTION: tools::error::no_connection_to_daemon
2025-09-03 11:03:14.182	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:16011	!r. THROW EXCEPTION: tools::error::no_connection_to_daemon
2025-09-03 11:03:14.216	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:16011	!r. THROW EXCEPTION: tools::error::no_connection_to_daemon
2025-09-03 11:03:14.250	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:16011	!r. THROW EXCEPTION: tools::error::no_connection_to_daemon
2025-09-03 11:03:14.250	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:4241	pull_blocks failed, try_count=3
2025-09-03 11:03:14.250	[RPC0]	ERROR	wallet.rpc	src/wallet/wallet_rpc_server.cpp:211	Exception at while refreshing, what=no connection to daemon
2025-09-03 11:03:39.170	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:16011	!r. THROW EXCEPTION: tools::error::no_connection_to_daemon
2025-09-03 11:03:39.207	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:16011	!r. THROW EXCEPTION: tools::error::no_connection_to_daemon
2025-09-03 11:03:39.243	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:16011	!r. THROW EXCEPTION: tools::error::no_connection_to_daemon
2025-09-03 11:03:39.277	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:16011	!r. THROW EXCEPTION: tools::error::no_connection_to_daemon
2025-09-03 11:03:39.278	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:4241	pull_blocks failed, try_count=3
2025-09-03 11:03:39.278	[RPC0]	ERROR	wallet.rpc	src/wallet/wallet_rpc_server.cpp:211	Exception at while refreshing, what=no connection to daemon
2025-09-03 11:04:08.542	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:16011	!r. THROW EXCEPTION: tools::error::no_connection_to_daemon
2025-09-03 11:04:08.570	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:16011	!r. THROW EXCEPTION: tools::error::no_connection_to_daemon
2025-09-03 11:04:08.596	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:16011	!r. THROW EXCEPTION: tools::error::no_connection_to_daemon
2025-09-03 11:04:08.674	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:16011	!r. THROW EXCEPTION: tools::error::no_connection_to_daemon
2025-09-03 11:04:08.674	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:4241	pull_blocks failed, try_count=3
2025-09-03 11:04:08.674	[RPC0]	ERROR	wallet.rpc	src/wallet/wallet_rpc_server.cpp:211	Exception at while refreshing, what=no connection to daemon
2025-09-03 11:04:36.539	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:16011	!r. THROW EXCEPTION: tools::error::no_connection_to_daemon
2025-09-03 11:04:36.572	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:16011	!r. THROW EXCEPTION: tools::error::no_connection_to_daemon
2025-09-03 11:04:36.606	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:16011	!r. THROW EXCEPTION: tools::error::no_connection_to_daemon
2025-09-03 11:04:36.637	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:16011	!r. THROW EXCEPTION: tools::error::no_connection_to_daemon
2025-09-03 11:04:36.638	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:4241	pull_blocks failed, try_count=3
2025-09-03 11:04:36.638	[RPC0]	ERROR	wallet.rpc	src/wallet/wallet_rpc_server.cpp:211	Exception at while refreshing, what=no connection to daemon
2025-09-03 11:05:02.490	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:16011	!r. THROW EXCEPTION: tools::error::no_connection_to_daemon
2025-09-03 11:05:02.523	[RPC0]	ERROR	wallet.wallet2	src/wallet/wallet2.cpp:16011	!r. THROW EXCEPTION: tools::error::no_connection_to_daemon
